nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y,pose_score
270.859375,249.609375,280.625,237.890625,265.0,239.84375,306.015625,233.984375,263.046875,241.796875,339.21875,280.859375,292.34375,290.625,356.796875,362.890625,282.578125,362.890625,296.25,329.6875,261.09375,321.875,333.359375,439.0625,307.96875,437.109375,315.78125,552.34375,311.875,548.4375,331.40625,669.53125,337.265625,640.234375,0.8231502
270.859375,249.609375,278.671875,237.890625,263.046875,241.796875,304.0625,233.984375,263.046875,243.75,337.265625,282.8125,300.15625,290.625,356.796875,362.890625,292.34375,357.03125,298.203125,335.546875,263.046875,317.96875,333.359375,437.109375,311.875,435.15625,317.734375,554.296875,313.828125,548.4375,333.359375,675.390625,337.265625,648.046875,0.80596656
268.90625,249.609375,276.71875,237.890625,261.09375,241.796875,302.109375,233.984375,261.09375,243.75,335.3125,282.8125,304.0625,288.671875,354.84375,362.890625,304.0625,353.125,294.296875,335.546875,266.953125,316.015625,333.359375,437.109375,315.78125,435.15625,317.734375,556.25,313.828125,550.390625,335.3125,673.4375,337.265625,651.953125,0.78833294
266.953125,251.5625,274.765625,239.84375,261.09375,243.75,300.15625,235.9375,259.140625,243.75,335.3125,284.765625,302.109375,290.625,356.796875,364.84375,304.0625,355.078125,296.25,335.546875,266.953125,317.96875,335.3125,441.015625,317.734375,439.0625,319.6875,558.203125,315.78125,554.296875,339.21875,673.4375,339.21875,655.859375,0.78915864
266.953125,255.46875,274.765625,245.703125,259.140625,247.65625,298.203125,239.84375,259.140625,247.65625,333.359375,288.671875,302.109375,294.53125,356.796875,372.65625,309.921875,351.171875,294.296875,345.3125,265.0,323.828125,339.21875,437.109375,317.734375,435.15625,319.6875,552.34375,307.96875,546.484375,347.03125,677.34375,341.171875,653.90625,0.7834596
266.953125,261.328125,272.8125,249.609375,259.140625,253.515625,298.203125,243.75,263.046875,249.609375,337.265625,292.578125,307.96875,296.484375,356.796875,374.609375,313.828125,351.171875,296.25,349.21875,268.90625,323.828125,335.3125,441.015625,317.734375,439.0625,323.59375,558.203125,311.875,548.4375,350.9375,681.25,343.125,659.765625,0.767996
268.90625,261.328125,276.71875,249.609375,261.09375,253.515625,302.109375,243.75,257.1875,253.515625,339.21875,294.53125,298.203125,302.34375,360.703125,378.515625,288.4375,368.75,298.203125,347.265625,259.140625,333.59375,339.21875,444.921875,313.828125,444.921875,325.546875,564.0625,311.875,554.296875,352.890625,685.15625,345.078125,667.578125,0.77243465
270.859375,269.140625,278.671875,257.421875,263.046875,261.328125,304.0625,247.65625,261.09375,257.421875,347.03125,296.484375,284.53125,302.34375,370.46875,380.46875,265.0,372.65625,309.921875,353.125,257.1875,337.5,347.03125,446.875,307.96875,444.921875,329.453125,562.109375,302.109375,540.625,354.84375,685.15625,345.078125,653.90625,0.78853935
286.484375,278.90625,294.296875,267.1875,280.625,271.09375,317.734375,257.421875,280.625,263.28125,364.609375,300.390625,280.625,302.34375,382.1875,386.328125,251.328125,380.46875,331.40625,349.21875,266.953125,333.59375,350.9375,442.96875,304.0625,439.0625,339.21875,564.0625,280.625,530.859375,358.75,689.0625,331.40625,595.3125,0.80341655
304.0625,290.625,315.78125,276.953125,294.296875,278.90625,335.3125,267.1875,282.578125,269.140625,368.515625,304.296875,270.859375,300.390625,382.1875,394.140625,247.421875,384.375,356.796875,360.9375,265.0,355.078125,350.9375,442.96875,298.203125,437.109375,341.171875,562.109375,276.71875,540.625,360.703125,687.109375,325.546875,593.359375,0.8415454
