nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y,pose_score
230.140625,263.28125,232.09375,255.46875,224.28125,251.5625,228.1875,249.609375,200.84375,247.65625,218.421875,292.578125,157.875,294.53125,237.953125,341.40625,165.6875,362.890625,241.859375,290.625,212.5625,319.921875,193.03125,417.578125,146.15625,417.578125,237.953125,487.890625,146.15625,523.046875,237.953125,567.96875,116.859375,593.359375,0.72816384
234.046875,271.09375,234.046875,265.234375,226.234375,261.328125,230.140625,259.375,204.75,257.421875,220.375,300.390625,163.734375,300.390625,237.953125,339.453125,167.640625,368.75,237.953125,296.484375,214.515625,323.828125,193.03125,419.53125,148.109375,419.53125,241.859375,489.84375,148.109375,526.953125,237.953125,566.015625,116.859375,593.359375,0.70735514
236.0,273.046875,236.0,267.1875,230.140625,263.28125,232.09375,257.421875,210.609375,253.515625,220.375,302.34375,171.546875,298.4375,243.8125,337.5,165.6875,360.9375,236.0,327.734375,214.515625,333.59375,193.03125,423.4375,148.109375,421.484375,241.859375,489.84375,153.96875,530.859375,237.953125,567.96875,114.90625,595.3125,0.67498106
239.90625,275.0,237.953125,269.140625,236.0,267.1875,234.046875,259.375,214.515625,259.375,218.421875,306.25,177.40625,302.34375,237.953125,341.40625,169.59375,360.9375,234.046875,374.609375,226.234375,341.40625,191.078125,425.390625,150.0625,423.4375,239.90625,489.84375,161.78125,534.765625,237.953125,567.96875,112.953125,593.359375,0.64702016
251.625,284.765625,253.578125,275.0,249.671875,276.953125,236.0,261.328125,230.140625,267.1875,202.796875,302.34375,204.75,300.390625,204.75,341.40625,226.234375,333.59375,255.53125,339.453125,275.0625,329.6875,187.171875,429.296875,155.921875,429.296875,236.0,485.9375,183.265625,534.765625,239.90625,569.921875,107.09375,591.40625,0.72737837
245.765625,265.234375,239.90625,259.375,243.8125,259.375,212.5625,253.515625,228.1875,257.421875,183.265625,288.671875,232.09375,294.53125,257.484375,294.53125,302.40625,292.578125,267.25,286.71875,374.671875,278.90625,179.359375,429.296875,165.6875,431.25,230.140625,476.171875,187.171875,536.71875,239.90625,571.875,111.0,599.21875,0.7503562
245.765625,265.234375,239.90625,261.328125,243.8125,257.421875,210.609375,257.421875,226.234375,259.375,177.40625,292.578125,234.046875,294.53125,265.296875,288.671875,302.40625,280.859375,275.0625,280.859375,368.8125,269.140625,179.359375,427.34375,169.59375,431.25,230.140625,474.21875,187.171875,534.765625,239.90625,571.875,112.953125,601.171875,0.7345612
245.765625,265.234375,237.953125,263.28125,245.765625,259.375,206.703125,259.375,232.09375,259.375,173.5,294.53125,243.8125,292.578125,159.828125,333.59375,306.3125,271.09375,224.28125,290.625,376.625,255.46875,171.546875,429.296875,173.5,433.203125,232.09375,470.3125,187.171875,538.671875,239.90625,569.921875,112.953125,603.125,0.7301382
239.90625,259.375,232.09375,259.375,241.859375,255.46875,204.75,259.375,230.140625,257.421875,171.546875,298.4375,241.859375,292.578125,157.875,345.3125,300.453125,275.0,216.46875,300.390625,316.078125,261.328125,169.59375,427.34375,179.359375,431.25,234.046875,470.3125,187.171875,540.625,239.90625,569.921875,112.953125,605.078125,0.711063
232.09375,249.609375,222.328125,249.609375,239.90625,249.609375,198.890625,255.46875,234.046875,249.609375,163.734375,298.4375,245.765625,294.53125,152.015625,349.21875,292.640625,292.578125,214.515625,329.6875,259.4375,278.90625,163.734375,421.484375,193.03125,427.34375,237.953125,470.3125,189.125,546.484375,241.859375,569.921875,111.0,608.984375,0.682047
232.09375,249.609375,224.28125,249.609375,239.90625,249.609375,196.9375,255.46875,232.09375,249.609375,165.6875,298.4375,243.8125,296.484375,148.109375,353.125,294.59375,298.4375,210.609375,372.65625,273.109375,294.53125,161.78125,421.484375,194.984375,429.296875,239.90625,472.265625,189.125,546.484375,241.859375,569.921875,111.0,608.984375,0.68801856
234.046875,249.609375,228.1875,249.609375,239.90625,249.609375,198.890625,253.515625,230.140625,249.609375,163.734375,296.484375,241.859375,294.53125,144.203125,341.40625,298.5,300.390625,208.65625,372.65625,308.265625,300.390625,161.78125,421.484375,191.078125,429.296875,239.90625,474.21875,187.171875,544.53125,241.859375,571.875,111.0,608.984375,0.70062923
237.953125,247.65625,232.09375,247.65625,239.90625,245.703125,200.84375,251.5625,228.1875,245.703125,165.6875,292.578125,239.90625,292.578125,146.15625,337.5,300.453125,298.4375,212.5625,331.640625,316.078125,294.53125,167.640625,421.484375,187.171875,427.34375,239.90625,478.125,185.21875,542.578125,241.859375,571.875,111.0,607.03125,0.7156474
239.90625,245.703125,234.046875,243.75,241.859375,241.796875,202.796875,247.65625,230.140625,243.75,167.640625,290.625,241.859375,290.625,142.25,323.828125,304.359375,298.4375,216.46875,316.015625,298.5,294.53125,177.40625,421.484375,179.359375,425.390625,239.90625,482.03125,183.265625,538.671875,241.859375,571.875,107.09375,605.078125,0.724237
241.859375,251.5625,234.046875,247.65625,237.953125,243.75,208.65625,245.703125,226.234375,239.84375,181.3125,284.765625,230.140625,284.765625,191.078125,316.015625,284.828125,314.0625,247.71875,276.953125,278.96875,269.140625,193.03125,417.578125,167.640625,419.53125,234.046875,482.03125,175.453125,532.8125,239.90625,571.875,103.1875,597.265625,0.7608736
247.71875,253.515625,243.8125,247.65625,245.765625,243.75,216.46875,243.75,226.234375,239.84375,191.078125,284.765625,218.421875,284.765625,196.9375,325.78125,265.296875,323.828125,255.53125,278.90625,273.109375,275.0,191.078125,417.578125,161.78125,419.53125,234.046875,485.9375,173.5,528.90625,239.90625,571.875,105.140625,593.359375,0.75671566
245.765625,251.5625,245.765625,243.75,243.8125,241.796875,228.1875,243.75,220.375,239.84375,200.84375,288.671875,193.03125,284.765625,239.90625,331.640625,245.765625,329.6875,247.71875,278.90625,253.578125,269.140625,189.125,415.625,155.921875,415.625,232.09375,487.890625,167.640625,525.0,239.90625,569.921875,111.0,589.453125,0.7337926
243.8125,251.5625,245.765625,243.75,239.90625,241.796875,237.953125,243.75,214.515625,239.84375,214.515625,288.671875,183.265625,282.8125,237.953125,331.640625,234.046875,333.59375,245.765625,280.859375,249.671875,275.0,193.03125,413.671875,153.96875,411.71875,232.09375,487.890625,159.828125,521.09375,237.953125,567.96875,116.859375,583.59375,0.7525685
239.90625,253.515625,239.90625,247.65625,234.046875,243.75,239.90625,245.703125,210.609375,239.84375,226.234375,288.671875,177.40625,282.8125,237.953125,327.734375,206.703125,337.5,241.859375,273.046875,234.046875,278.90625,193.03125,413.671875,150.0625,411.71875,234.046875,485.9375,152.015625,519.140625,237.953125,566.015625,120.765625,587.5,0.72324806
237.953125,257.421875,239.90625,251.5625,232.09375,247.65625,239.90625,245.703125,210.609375,239.84375,222.328125,288.671875,169.59375,280.859375,236.0,337.5,175.453125,335.546875,243.8125,278.90625,216.46875,290.625,193.03125,411.71875,148.109375,409.765625,234.046875,485.9375,142.25,515.234375,239.90625,566.015625,116.859375,589.453125,0.7377631
236.0,259.375,237.953125,251.5625,230.140625,249.609375,236.0,245.703125,208.65625,241.796875,222.328125,292.578125,163.734375,282.8125,234.046875,343.359375,173.5,335.546875,241.859375,284.765625,214.515625,290.625,193.03125,411.71875,144.203125,409.765625,234.046875,487.890625,140.296875,513.28125,237.953125,564.0625,118.8125,589.453125,0.7458296
236.0,259.375,236.0,251.5625,228.1875,249.609375,234.046875,245.703125,206.703125,243.75,222.328125,290.625,159.828125,284.765625,232.09375,345.3125,169.59375,343.359375,239.90625,284.765625,212.5625,292.578125,191.078125,411.71875,142.25,407.8125,234.046875,487.890625,140.296875,513.28125,237.953125,566.015625,118.8125,591.40625,0.741887
232.09375,259.375,234.046875,253.515625,226.234375,249.609375,232.09375,245.703125,202.796875,243.75,220.375,290.625,155.921875,284.765625,232.09375,345.3125,167.640625,349.21875,239.90625,286.71875,210.609375,296.484375,191.078125,411.71875,142.25,409.765625,234.046875,485.9375,140.296875,513.28125,237.953125,566.015625,118.8125,591.40625,0.7485277
