nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y,pose_score
450.00772,141.12556,455.3733,131.76561,440.50275,132.13991,460.64578,132.4972,419.57297,133.55807,472.25668,174.81499,389.2575,186.20753,501.30518,243.48392,407.50912,252.37405,502.85968,232.65033,446.58768,214.03325,477.34476,304.10205,423.28488,310.62027,517.03394,392.48972,403.63095,406.68576,544.7227,483.9746,387.431,487.94,0.71425885
448.24435,140.73102,454.00946,131.4993,438.92307,131.86087,459.56378,132.097,418.2188,133.09108,472.9848,174.23332,388.97772,185.16583,496.89764,243.58983,406.43927,251.71288,501.1132,232.61191,442.9807,211.01186,477.42816,304.7467,423.34128,311.0056,518.20636,388.2532,403.44708,406.43027,546.7837,484.02502,387.27887,488.2403,0.71367216
450.23328,136.95706,456.08865,127.40296,441.0072,126.85295,461.46484,129.98352,419.79126,129.04305,474.69507,171.12878,388.36356,180.27354,501.2896,244.59517,402.02164,247.31169,495.25516,210.85794,433.84872,199.85278,478.57278,301.3993,424.999,306.97073,520.76575,385.37485,404.4623,403.97287,550.5472,480.30728,387.52798,487.89087,0.72767895
450.2294,135.47112,456.2194,126.03185,441.11304,125.45683,462.45493,127.68411,420.1395,126.68284,481.54904,170.6242,388.92108,177.82047,510.07587,237.5753,399.09543,243.1838,493.957,194.24368,429.98373,195.76768,477.48087,299.78885,422.71936,305.13974,519.7185,384.08972,405.09677,402.0185,553.93665,478.10413,388.00577,486.44235,0.7337019
452.9906,132.47208,459.68344,123.435074,444.3668,122.40807,464.92892,126.14609,423.78598,123.47219,485.47247,164.52266,394.65112,171.96793,532.6032,214.33633,397.54343,236.7992,523.4737,181.23792,426.0144,186.1586,480.49124,300.67953,424.95453,305.1144,520.53,388.2499,404.20758,401.53317,560.03864,481.97766,388.0634,485.81412,0.7299534
452.9279,132.49808,459.48727,123.51146,444.27988,122.45625,464.91107,126.17651,423.78598,123.56679,485.48532,164.47914,394.55505,171.93513,532.52014,214.37404,397.44034,236.7858,523.4973,181.46735,426.07764,186.23311,480.50974,300.77112,424.95474,305.19412,520.518,388.27432,404.2114,401.5347,559.97614,481.89413,388.06674,485.86768,0.7288076
459.84354,133.79707,466.1506,125.03617,450.31805,124.33494,472.99506,126.55402,430.67572,126.03691,495.02112,162.65886,404.40173,171.40585,556.3969,185.69437,399.15576,232.79085,561.86945,149.9327,428.82504,182.00398,484.50052,303.79608,428.57663,306.22607,522.7822,395.78305,404.41513,401.34592,563.52606,488.54004,388.61124,487.27933,0.7278188
465.25037,135.92093,471.2873,127.97788,456.29007,126.787994,477.7247,131.2338,437.98196,129.31238,498.30667,166.30673,411.44653,174.17657,559.971,175.17914,404.83032,232.88031,577.07776,145.80676,433.5246,182.73497,487.37878,307.79895,431.46982,309.00058,525.38184,397.87567,404.27884,400.60696,565.5839,486.00235,388.58032,485.5129,0.74520624
470.37567,137.33098,476.81668,129.58307,461.69986,128.29893,483.2658,132.88837,443.52283,130.26213,500.2974,167.28555,416.1008,175.87206,551.6732,170.5522,413.47766,233.40128,584.6015,152.91266,444.8166,180.43784,491.4092,308.84116,435.45084,310.8976,529.58716,395.92578,404.0403,403.24817,566.2527,486.3701,388.93497,487.91077,0.74193066
479.393,138.59875,485.20212,130.57106,470.9249,129.12239,490.612,135.26428,450.46155,131.95526,507.4254,169.16441,420.1549,177.26009,555.88293,181.04546,425.52277,234.50531,580.6138,162.30579,456.12088,181.48624,495.87436,311.963,438.52704,314.53308,537.2832,396.60062,407.0151,404.19962,567.46844,487.89838,388.74036,488.99234,0.75193155
496.56628,143.46823,502.7533,135.85085,488.2974,132.86597,507.6289,141.39156,466.82098,134.71942,517.41864,179.83311,431.66632,177.10402,565.6465,222.3593,449.8825,235.62694,559.0461,182.96318,484.5114,180.49673,499.0571,312.00925,444.53195,315.923,544.0988,397.7644,412.372,412.74295,567.97,490.18094,388.99304,489.85068,0.7600338
504.01938,147.30342,511.32004,139.98152,496.11288,136.12315,515.7511,145.403,474.70438,136.41873,518.48456,187.03566,438.86823,177.08229,556.2772,239.30371,460.40234,236.02147,557.40326,200.97293,498.93143,183.09775,502.0023,315.59564,446.64676,318.9961,544.4728,398.07504,415.27084,415.85153,567.97894,490.44727,389.3828,489.53073,0.7571094
514.7214,152.47313,520.75854,144.64473,506.99097,141.33727,523.62775,149.43062,484.20825,140.74623,523.1133,191.34296,445.44736,179.18016,552.8794,247.27959,467.30777,234.46193,562.8121,227.49623,510.7917,185.70311,502.74405,317.8192,447.63538,321.2964,545.70746,398.85672,416.68668,418.02396,568.031,491.1647,389.5279,489.1051,0.75158745
519.9517,154.57402,526.13214,147.03401,512.41864,143.2271,528.79047,152.37987,490.4449,142.11781,524.8768,195.76797,449.66614,179.00589,550.23047,250.1364,471.14575,231.42183,578.2755,249.55508,514.6851,184.4986,503.22314,319.64288,448.46353,322.52914,547.56604,400.83798,416.79898,418.47095,568.12585,491.24103,389.10162,488.89102,0.7331655
528.8505,153.63043,535.2905,146.75276,521.8078,142.66936,538.79315,151.8591,500.6234,141.0904,539.3814,199.78423,457.32782,172.77666,559.7607,261.67096,461.05603,222.96527,593.10474,279.6372,503.10242,173.5969,506.6848,319.7857,449.14566,318.34033,548.369,406.65494,411.9631,413.12958,568.119,492.14087,388.78632,489.69415,0.7150419
531.4297,152.99686,538.79785,145.75061,523.68353,141.9059,544.41565,149.62033,503.3647,140.04689,547.0499,198.90524,461.85583,170.8032,561.0826,260.5947,448.14908,216.27904,593.7557,276.31085,493.04587,165.28,507.2848,320.562,450.01297,315.88507,543.8179,410.2607,410.33594,407.90097,567.2464,491.39432,389.0498,489.0503,0.726935
534.5446,152.1908,542.2887,143.98376,527.4671,140.5006,548.3731,145.89627,507.39502,136.86337,553.0346,195.15758,466.8329,168.87994,565.71045,263.5518,441.4289,208.05363,594.40063,264.87772,486.44547,164.97157,508.2775,319.81345,452.3053,314.1935,540.119,408.3018,410.61206,405.5763,566.0968,489.2469,389.33597,489.0365,0.7250062
538.5365,151.24411,545.1002,143.99266,531.8611,140.2494,550.91455,144.69261,512.482,134.65901,556.5513,192.25671,478.4955,162.86925,567.4259,245.11809,436.25967,199.58556,577.04407,268.23102,482.16324,163.8892,507.2044,317.0666,454.61853,308.70648,532.8664,408.445,412.29092,398.77917,566.2272,488.68475,390.80966,485.3634,0.7493264
545.65106,153.06874,552.07336,146.12015,539.25,142.27647,556.18524,147.99727,519.0941,137.81773,555.9482,188.43135,487.20987,163.40619,585.07043,237.37308,440.3901,194.5046,597.91583,240.86635,490.0756,158.53682,507.21033,319.49432,456.41602,309.51266,528.2599,407.16406,411.9382,396.62552,567.184,486.67874,398.12814,480.94073,0.73787993
549.37634,154.63606,556.2235,146.44963,541.8344,144.22058,561.27655,147.78432,523.165,141.98122,561.3024,189.78368,495.4218,163.43794,590.0862,241.9177,442.86414,197.662,554.62286,194.978,493.06268,161.40025,508.179,319.12323,456.6963,309.9018,525.6934,409.3514,412.3577,399.3566,566.4843,488.25604,398.66885,481.031,0.72445774
