nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y,pose_score
583.23016,106.319595,589.78436,94.81673,580.8268,97.320145,618.5356,95.174385,595.7339,101.181496,650.94745,150.55135,630.0571,148.53996,657.9298,240.0411,633.7485,224.37038,592.90955,216.49864,589.6404,243.73006,649.60156,301.79477,661.965,299.242,624.5038,416.56924,653.3448,412.389,680.8913,538.3732,717.4754,503.0702,0.7297704
581.35815,100.17045,587.5996,88.54275,579.17365,90.78159,615.8657,87.99726,597.107,93.60977,649.51166,143.3097,629.32623,140.56886,654.77765,233.71335,631.28143,214.69122,593.3803,205.98279,591.63904,233.38289,652.9441,296.91797,659.4634,293.37415,632.6411,407.07373,654.84735,402.8078,681.4295,535.1931,708.06586,487.67242,0.7309219
578.59686,88.16479,583.93256,75.686516,575.23206,78.91972,611.3886,72.963104,608.8655,80.16371,641.0921,123.53689,629.1118,123.236404,642.4441,216.07277,636.70056,205.40797,591.9955,182.24554,599.47314,219.14713,656.03296,282.78702,652.1588,279.33096,648.245,391.4958,649.01086,381.46844,689.6544,525.24146,694.8785,472.8019,0.72529477
576.8486,86.30047,582.0408,74.15504,573.41974,77.248665,608.9964,71.02313,594.5139,77.11873,635.6386,120.11302,640.0923,116.86439,634.37836,210.30954,652.4206,197.46138,593.9807,177.42538,606.77734,215.95486,654.8025,277.6571,664.54016,274.1679,650.3046,388.78314,650.6934,384.78656,702.1142,515.2712,690.6872,496.36798,0.7258507
576.2244,86.09875,580.2864,74.0029,573.3839,76.695366,607.56903,70.28459,600.9825,76.38236,629.781,121.03415,650.7785,114.62857,623.07214,210.14247,681.73175,192.18964,589.42035,174.19136,615.5776,217.41019,655.0788,273.81216,673.40643,269.2128,649.3763,385.01764,650.25195,378.09308,709.54083,508.4579,672.52216,485.94406,0.7221592
574.9448,89.336815,579.39197,76.756386,572.3314,79.8577,607.2999,72.778625,619.9003,77.501144,625.2891,120.784065,657.5,118.114944,608.5496,210.69339,688.4727,198.07654,586.55756,174.31105,619.088,220.08478,654.9693,272.01535,678.8183,269.1315,650.6559,386.16708,645.0926,377.00882,724.7706,499.8032,661.04626,481.08554,0.73417866
576.0282,104.7347,579.6795,92.50808,574.15906,95.452065,606.2646,88.272675,624.2576,93.742935,618.1432,136.4407,663.4308,133.3703,583.31445,217.98106,697.4049,213.03311,579.73474,186.91534,634.4881,235.31396,657.3945,288.98853,680.3753,284.2563,670.3249,404.79578,635.3527,378.43268,749.5109,514.9466,637.30426,482.069,0.7285622
574.09546,113.610344,579.35376,101.04578,573.0191,104.565125,606.3714,98.081215,632.473,104.22927,616.0831,144.09523,664.5755,144.00558,569.94257,224.91885,700.69165,225.61281,572.7426,192.38704,634.864,255.58604,657.83765,294.84235,678.2695,291.7684,684.1268,409.97723,629.06635,381.06808,758.93054,521.1033,631.53296,487.2572,0.7552004
573.62366,124.06508,577.6496,111.53172,571.8042,115.181854,604.79315,108.80355,632.9913,115.94494,613.60315,154.61877,666.1524,156.12062,556.5607,229.64796,702.969,236.01822,570.87506,199.50356,641.3029,264.9663,657.53156,307.10434,678.2098,304.0539,696.0886,422.80344,623.9169,381.99628,761.28735,529.0314,628.45593,489.64697,0.7588428
572.5157,130.50558,575.5538,118.21508,571.13196,121.51297,599.52814,116.761154,624.42505,122.306755,607.303,163.37665,666.4695,162.69785,547.2071,232.343,704.42847,240.14487,559.2396,201.20395,640.68774,267.92133,653.2118,313.33826,677.5912,308.152,691.6726,427.99695,620.9338,381.71802,764.86523,528.7428,626.3895,489.9495,0.7253589
563.5071,126.756355,567.9195,115.29589,563.6626,119.15681,590.7084,114.325195,616.3726,117.11753,592.24426,159.37874,657.30414,157.5028,534.96655,226.57097,695.8988,233.9053,538.0656,207.22652,652.27014,240.54802,641.71606,302.20496,671.8008,298.30493,643.63,413.09198,618.17847,383.38858,741.0044,505.29697,626.5865,490.00882,0.7657478
558.25146,125.21037,561.7778,113.99992,556.9432,117.01833,584.2112,112.05642,615.0983,115.939026,586.62964,153.07593,652.01135,155.10135,527.9884,219.2713,689.4218,228.73964,511.12418,225.29669,642.3883,234.02083,633.76117,297.06595,664.9487,294.7971,623.45844,405.74985,620.5535,390.5764,708.7213,494.212,627.13776,486.5497,0.793755
551.6688,125.00094,555.5448,113.680695,550.54626,117.197525,577.5978,111.67479,609.2535,116.126205,577.4463,151.15935,646.7686,154.48012,520.6384,211.05583,683.20886,225.14056,495.71335,239.00626,633.4283,230.06978,625.537,300.6411,659.4654,298.67508,605.21124,410.6118,626.4184,401.0355,668.80115,476.8782,624.81244,489.5469,0.77252066
546.7423,125.769844,550.5276,114.67529,545.2899,117.880295,572.5371,110.691444,601.48083,116.353264,569.6256,150.31105,638.49115,151.76698,505.74127,209.52812,674.5975,222.48329,479.3855,247.62923,632.4613,221.10188,618.0472,299.80908,654.8572,295.1453,581.80676,402.93842,620.8491,385.69022,639.6509,481.72614,626.22473,487.4073,0.74325895
529.97815,126.99804,534.1402,116.79065,530.2094,118.950935,555.2349,113.623024,585.8405,116.95751,552.16034,148.9989,623.0919,149.47621,486.92114,205.05824,656.2876,219.05331,454.9606,263.34308,606.1783,219.96165,608.594,288.5533,646.1743,286.48163,547.91876,386.9864,614.4227,382.17648,590.39966,491.5673,629.385,487.406,0.79458797
521.59045,131.13522,525.41315,120.34314,521.3845,123.43914,546.3446,117.353455,577.4097,121.8373,542.61176,151.9008,614.9245,151.00371,477.7268,207.64627,648.01746,220.57607,444.41272,272.29193,596.02716,221.37035,600.9497,284.2061,641.92,283.7856,537.87415,380.8599,610.4769,381.47614,553.36005,499.26474,628.34595,488.6561,0.7463393
524.95856,135.0462,523.181,124.53582,526.3666,123.328384,529.73395,122.68351,569.09644,115.80263,535.14215,156.40546,608.16174,153.45401,468.80606,213.08026,638.1854,206.05746,439.59607,276.4309,596.82544,232.071,592.70667,290.32437,637.52747,289.27094,531.4026,376.52386,607.93713,381.92648,523.23566,491.30917,626.91144,488.69525,0.69566697
509.3607,146.88988,510.86057,136.17159,508.73227,138.59299,529.22906,130.04198,563.54614,131.06851,524.05804,163.23985,598.5164,159.8187,458.57904,216.64568,619.09375,206.68694,437.22226,282.31238,568.599,237.3036,586.8596,295.21158,629.10345,295.72495,518.0941,381.0516,603.9799,384.96448,502.35968,496.60446,626.25775,490.9465,0.7094872
493.96362,164.03358,495.1869,153.47086,493.04745,155.07404,510.4413,150.49312,545.04333,149.1945,502.32874,183.29655,588.9752,175.29085,444.0002,223.67868,608.2339,231.10194,439.30283,301.922,566.13885,270.37277,564.2832,307.84467,613.46515,306.16364,489.6316,384.09094,594.6015,387.6982,461.1683,498.42133,625.0181,486.86353,0.6920901
493.1214,163.34715,494.71805,152.93532,492.2332,154.46771,510.53723,150.54297,544.5627,149.2622,501.81827,183.40668,588.7908,175.48938,443.64313,223.801,608.9983,231.91946,439.3797,301.9894,566.6396,271.0726,564.483,308.30527,613.652,306.6593,489.4417,383.83783,594.6163,387.83017,460.996,497.34976,625.3217,486.98944,0.6958577
476.32916,184.46979,477.11774,175.61215,475.92685,175.36967,490.0358,172.2801,520.85925,167.18646,486.9015,200.33986,569.1619,193.03087,437.4579,236.44722,591.3955,245.53725,450.58023,305.3106,565.3072,281.2572,541.65247,322.20013,590.53973,318.6499,469.22778,398.77805,585.40155,397.28778,428.86295,506.45477,622.71326,486.14066,0.7064368
476.80765,184.54198,477.34686,175.59492,476.52704,175.20152,489.63434,172.27928,520.9865,166.83418,487.03387,200.25955,569.3543,192.9179,437.476,236.37828,592.21454,247.02344,450.6779,305.43042,568.10333,283.54663,541.4495,322.0692,590.79767,318.45868,469.10294,398.5632,585.2012,396.98215,428.66122,506.62686,622.9971,486.3436,0.7039684
429.9202,186.23004,434.11957,178.19247,430.5726,178.11449,452.35437,177.89977,476.58313,175.24721,451.9083,204.78961,514.9671,196.97081,452.30167,246.53427,511.43176,250.7351,474.30823,305.68173,477.19684,294.46317,511.37772,324.85773,553.3984,321.49524,424.90878,391.34702,550.7949,403.37094,416.65024,505.50623,612.4668,484.78394,0.7233691
