nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y,pose_score
312.4841,174.23737,320.20013,165.2787,305.27606,166.82239,340.26498,159.59613,299.50763,164.1242,367.46497,195.01376,288.34305,193.79805,367.3434,255.34981,267.67197,255.95685,331.76227,216.1173,277.17166,235.85725,348.55997,296.07797,304.42773,295.3925,341.46667,386.37384,284.1663,396.99197,332.07132,450.4232,272.3362,484.02655,0.792945
313.5109,173.06061,322.0389,164.98364,307.3488,165.44156,340.56006,162.55586,301.37183,164.12723,360.5837,194.11742,291.70322,197.36604,366.43637,254.56781,269.32443,255.91829,333.52286,213.84245,276.50278,234.49919,347.77567,297.7651,302.21094,296.39978,342.09256,389.9833,288.17548,386.5299,333.78055,469.12122,279.52777,466.4954,0.8921756
303.8193,173.80219,311.73416,164.78383,297.5719,166.29639,332.54266,160.57616,293.20602,164.49367,363.99808,195.41696,285.8268,195.77164,360.65677,256.418,267.36963,259.04132,320.68094,221.62315,273.8236,225.68196,347.28735,296.42764,302.6925,295.60675,348.07013,388.33676,280.8854,396.59143,332.82745,448.0271,271.01767,484.34354,0.8074639
303.69434,172.16124,312.04715,164.01775,298.87582,164.46292,332.20273,162.34773,294.4903,164.34702,357.44177,195.49208,288.17856,198.12962,360.43738,256.73917,269.2381,258.72116,321.4512,220.70677,271.8807,227.0096,346.32364,298.18283,300.52887,297.01627,348.17966,390.05032,285.10892,386.92804,342.5318,470.7894,277.60168,467.6298,0.9041974
296.76038,172.87206,303.64545,163.64696,290.31207,165.41376,325.93375,158.1459,287.0937,163.20049,360.03683,194.66806,284.6266,197.30704,353.56033,256.41156,265.888,260.5497,310.72473,224.17644,268.59836,219.7641,346.1661,295.1147,301.64728,294.53525,356.24335,392.5782,279.73483,398.4652,334.8125,443.2436,270.8121,484.36823,0.8190377
297.08655,171.98076,304.54486,162.56458,291.42645,164.6045,324.6055,160.85907,287.52463,165.19193,353.65643,194.19888,287.53638,200.40987,353.66382,256.8696,267.3448,259.943,311.50574,223.4528,267.54834,221.36978,346.15506,296.2245,300.16022,296.12717,354.86014,390.7009,284.16724,387.76816,356.39102,471.0955,277.9341,469.28568,0.9045372
296.6234,172.94435,303.88504,163.8447,290.27405,165.22627,325.24667,158.46382,285.94745,164.26643,359.44095,194.33751,284.7732,197.6466,353.25375,256.47845,266.34903,260.71024,310.02078,224.06827,268.5641,219.89473,345.78015,294.9121,301.79916,295.64676,355.93167,390.11624,281.1093,396.27634,335.70328,442.07162,271.41757,482.1158,0.89196783
290.77957,171.19308,297.65457,162.09694,284.12537,163.471,320.96317,157.45474,283.36542,161.84578,355.6637,193.24843,282.45834,197.0456,347.49475,254.53757,262.48593,260.08853,303.35974,220.00359,263.31906,216.98756,345.65057,294.15732,301.00308,294.22937,365.63226,395.78195,278.26944,397.60858,343.2375,437.37735,270.65735,486.24832,0.83072454
290.4775,169.20667,298.8818,159.6644,285.72995,162.21837,319.23544,158.56647,283.05984,163.46791,349.46637,192.74208,285.08768,199.76695,347.80423,255.51006,263.78705,259.0656,304.5264,220.57214,262.08374,218.92343,345.70822,295.00348,299.92627,295.43958,362.0483,389.99597,281.4226,387.46655,369.04068,468.72208,275.32434,468.17065,0.88703203
286.45004,170.22026,293.66852,160.85771,281.37646,162.52428,317.92145,158.70009,280.9962,162.81216,353.71622,192.5382,284.12555,198.19785,339.48233,252.84143,259.35666,256.80344,298.55185,209.80482,259.53625,209.66896,347.69888,295.51788,302.3811,295.8011,372.60703,399.80203,275.84955,401.29993,351.2769,431.87332,270.8757,488.03162,0.8013051
287.4905,167.48502,296.29825,158.33684,284.31558,160.50679,317.61816,157.96391,283.79694,162.9515,348.08542,191.5952,284.97668,199.86061,340.2437,252.58447,260.2355,255.3571,299.69632,211.94614,256.42337,208.67691,348.15887,296.54926,301.1584,297.64667,369.1997,393.85703,280.4393,390.25186,383.02795,471.15378,273.47598,471.2082,0.8558858
284.37167,168.36629,291.78174,158.77837,279.5942,160.96712,317.79626,158.59177,281.1913,163.7793,352.96506,191.30487,282.7442,198.62337,325.7335,245.93611,258.0945,252.53648,294.91736,199.54326,258.94617,200.69077,350.51028,294.3264,304.6566,295.22565,377.88788,397.64008,276.17575,399.90842,360.22717,432.07773,270.86304,488.3134,0.8146032
