nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y,pose_score
164.70798,102.33717,169.77063,92.43732,155.99222,91.579445,172.36203,90.94295,127.92973,87.002426,180.45099,124.766045,85.74277,126.69974,193.17752,193.59515,98.39634,198.79158,211.3251,157.45064,143.93956,144.13458,164.29018,257.10455,111.11936,260.80206,209.96666,356.06564,91.30949,377.30206,214.08534,431.19955,72.61988,462.6173,0.72586024
166.60112,103.46038,172.10532,94.1498,158.4178,92.15487,174.53676,93.83058,131.18864,88.21616,181.85564,126.798134,89.74576,128.12227,200.98856,192.83495,103.52166,193.92668,214.49112,149.87366,142.30864,140.25673,168.63779,259.22458,116.08439,263.52963,212.97816,358.5504,95.47001,376.40332,219.93188,432.8707,75.2051,458.43262,0.71573853
168.65663,114.312645,174.5564,104.732056,159.92287,103.20655,178.58194,106.04615,135.79294,102.00327,185.00859,137.46889,97.51193,141.96812,218.13036,194.57155,121.681114,200.39586,217.57848,141.43245,147.52327,136.97243,177.28477,268.14264,126.209854,273.71738,221.77036,365.57898,101.61266,386.44055,221.50742,435.4484,82.81162,453.36725,0.7097384
173.42102,124.59101,179.99484,114.53433,164.15141,113.43503,185.04811,113.749626,139.4099,109.543365,186.6597,144.73608,100.30257,150.83794,223.93889,196.86378,130.76497,201.05415,216.92189,140.47375,148.47488,136.01685,181.18848,274.5522,130.40123,280.7564,225.8578,369.66516,108.10508,392.84598,219.39,437.77173,86.03471,453.2255,0.7194848
176.8568,129.89937,182.57153,119.920456,167.6589,119.58539,186.42397,119.006615,142.61578,116.053856,185.73204,149.20815,102.52052,157.04468,227.3763,199.32796,128.4889,205.70465,214.76895,141.25702,148.98384,139.2037,184.24843,281.14618,134.16193,288.53693,228.58849,373.2937,114.34085,398.79385,220.08577,439.78903,89.88165,454.0116,0.7373197
178.07506,131.42328,183.65176,120.806755,168.8583,120.45737,186.76405,120.15652,143.09267,117.01026,186.03477,150.61502,102.46555,159.46652,227.61684,200.83612,129.31996,210.90515,213.42569,142.7222,148.83443,143.12473,185.38974,284.4129,135.27505,293.15076,228.38394,374.73505,115.88436,401.80908,220.37738,440.0359,91.25842,454.6666,0.76315933
176.8303,129.2694,182.59029,119.07572,167.39713,118.70425,186.67178,118.35704,141.43088,115.25537,185.73586,149.16537,101.86968,157.5447,224.77686,200.75578,125.5082,213.42938,212.05269,143.097,148.69199,145.6535,185.0049,280.87726,134.76741,288.84314,225.77968,373.1165,116.34384,397.6978,220.27399,440.4865,90.96628,454.23755,0.74734896
168.84308,109.800575,174.80486,100.61965,160.16463,98.92533,178.78423,101.072426,134.8722,95.87459,184.56819,136.46515,96.891335,142.64908,214.26846,193.7284,111.442856,202.89313,210.98962,140.87012,146.65443,141.82652,179.8851,265.31573,129.55739,271.42303,215.95305,361.54007,111.82282,378.9725,220.84554,434.89972,90.45659,453.00424,0.71913445
162.85056,107.87205,169.72514,98.785576,155.0535,96.439835,174.6924,95.66762,129.89433,88.28089,182.5572,131.24492,94.12674,132.76219,209.13905,189.39793,103.1915,196.57234,210.22104,141.26907,142.53848,140.24533,176.46455,257.03574,126.41567,262.33237,211.61833,355.45154,107.43833,372.11716,219.21033,431.31833,90.80716,448.80328,0.7261778
161.79805,99.07803,166.96513,89.0869,153.04555,88.33182,170.71922,87.87446,125.98572,84.49145,181.23503,121.48384,89.3525,126.89546,205.39555,186.19672,100.57667,193.89235,210.04271,141.58481,142.08119,137.87138,173.85123,251.42865,122.98471,256.2058,208.95042,353.61966,104.86412,370.53116,215.61305,431.5544,91.04229,446.57684,0.7171592
