nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y,pose_score
734.75586,113.17519,738.8477,102.928635,732.25916,104.70858,759.7272,101.138016,743.2879,107.325356,793.8656,133.37616,770.0579,144.42963,749.711,170.7436,717.1325,192.04088,728.3481,120.43109,709.3232,138.86548,794.3034,272.36142,815.0807,272.5931,744.8985,389.931,807.6471,379.62442,766.6175,509.51715,851.78455,481.70654,0.70764315
734.72577,113.01059,738.7075,102.61027,732.23334,104.378075,759.45917,100.91811,743.4333,107.20527,793.9076,133.3698,770.11005,144.40541,749.8538,170.80278,717.1319,192.0226,728.32385,120.385994,709.2816,138.77118,794.3922,272.32016,815.19385,272.54984,744.87933,389.98978,807.6628,379.63522,766.65955,509.4909,851.72186,481.64594,0.7074545
727.86005,120.93385,730.64874,110.01797,724.2155,113.063614,751.8208,105.43831,737.04645,112.44562,789.0929,133.24388,761.9251,151.03738,762.8544,187.03488,720.35834,208.3893,725.0899,143.63535,703.20624,158.8795,786.00385,273.55875,806.0837,275.85016,730.2626,389.54333,792.1318,381.71402,740.4826,514.5643,843.32605,488.81018,0.71050155
722.61847,124.49541,725.9386,113.8368,720.43665,115.56448,748.55817,110.367584,744.27,115.964676,788.128,144.12929,754.85315,156.53,767.2174,198.41145,722.3239,222.32591,720.50287,159.0625,700.92615,167.22739,783.12616,281.60974,800.92224,280.88922,722.45544,395.36975,789.81616,390.41727,719.2455,524.5979,844.18085,504.32095,0.7149417
715.7539,137.7302,721.50836,127.43912,712.1408,128.74625,744.0762,123.784355,726.9757,129.46283,776.1371,157.68085,747.6162,167.3323,770.2475,219.92207,720.8641,239.16449,717.8522,180.72536,700.2159,186.30179,771.6187,296.04337,788.9146,296.61063,712.4323,409.53265,792.5592,410.4802,689.1399,532.12573,852.78503,517.64844,0.7336016
710.5701,142.9686,716.4849,133.16464,706.67206,134.85016,739.582,130.35905,722.7772,133.28813,771.8424,166.31374,738.88055,173.38467,771.5565,231.33159,716.85266,248.35321,717.4912,190.1919,697.85754,196.15103,769.5429,308.40005,782.38324,307.15292,704.22015,418.31363,793.4795,421.92172,674.2515,538.63965,853.4513,522.2259,0.7216129
698.0266,149.20059,702.2877,139.16109,694.8668,140.46732,724.7015,135.73474,715.9771,140.34811,762.2423,173.2816,735.7635,180.93196,763.6825,243.09843,710.2113,256.9688,711.4413,197.06921,690.4197,203.94603,754.991,321.6595,772.41064,321.1346,692.55945,424.0367,786.50665,429.42825,671.2626,550.45374,851.45386,523.3005,0.72881955
691.1442,148.08699,695.28424,138.07535,689.00226,139.59882,716.9491,136.11952,713.02466,140.03006,754.9975,175.92358,728.0465,182.19945,752.60016,246.87161,703.83185,259.47055,700.9709,203.33684,679.50073,210.00552,747.6189,324.18024,761.6978,322.54587,685.13245,426.37772,776.2534,428.49927,676.824,557.9912,848.94995,521.5067,0.71724886
683.8587,149.86656,690.4886,139.575,681.44196,140.92352,715.396,138.87805,690.75,143.02888,749.3326,180.24738,716.5971,187.43466,739.59973,250.94386,694.57886,260.16226,686.33966,206.37636,666.853,214.93088,742.4006,323.11783,742.46936,321.9168,674.4868,424.57248,753.4702,423.6068,675.67865,558.0638,841.1065,513.6081,0.7145601
669.3931,154.12177,675.602,143.35498,667.2186,145.40585,701.8388,142.23172,672.5918,148.87784,739.33826,188.35002,691.1093,195.93414,715.6146,258.0622,671.33875,260.78186,660.7304,215.93887,641.7542,225.16629,731.8431,325.10602,728.1692,324.13773,659.607,427.29993,725.81525,418.18738,672.93976,557.0236,824.26337,498.56094,0.7186867
659.65497,157.86072,666.4065,147.19958,657.92926,148.88972,694.0466,146.1472,664.2786,153.13838,730.5299,193.20554,678.28314,199.79422,701.9976,262.41702,656.5072,263.45456,645.85126,222.31732,630.4654,224.5726,725.89734,327.01483,723.06665,326.73126,654.9369,428.7293,713.9093,419.23517,672.4649,556.76434,812.1096,491.66138,0.72085714
644.0391,160.53963,650.7514,150.52391,641.69257,151.25676,676.448,149.40457,654.89795,152.52737,716.89954,196.19807,667.19525,196.76071,685.78705,265.5843,642.58575,263.15753,635.3139,217.7492,620.8226,220.19441,723.40375,326.17374,708.22015,321.57495,653.97076,427.6607,695.4531,417.9741,673.3598,554.5897,787.5811,490.2847,0.71883535
633.8395,161.0315,641.05096,150.73273,631.62024,151.44,667.93164,150.38469,642.21783,152.92499,708.5561,194.7681,667.149,196.97444,676.18396,265.64432,634.1578,260.36697,630.5352,216.45042,615.22534,215.79092,718.4727,322.9858,704.00635,320.16925,655.21735,426.8609,687.48395,414.55212,672.98004,556.59906,771.0559,489.9314,0.716424
625.6054,159.3347,633.0968,148.63484,624.0218,149.34552,661.8769,148.5469,630.2684,150.84883,702.257,190.80328,657.40796,193.05597,666.834,261.92352,627.593,257.53323,623.59265,208.44978,607.2434,211.68079,714.39923,319.1476,694.23193,317.23312,659.3526,424.8389,679.6576,413.39435,673.6718,556.4858,756.0338,488.36536,0.71637654
614.8865,156.46022,620.7694,145.72812,612.62256,146.90092,648.80005,143.70349,618.75616,147.93797,692.20374,183.49359,642.60034,189.129,656.95917,252.95006,617.1438,251.15143,617.1527,199.24693,597.0478,203.96527,705.7768,313.6802,683.1186,313.17767,663.39325,424.0716,673.53156,409.17023,673.6634,554.8587,734.3628,485.43637,0.7158049
614.9834,156.48015,620.76556,146.04039,614.85596,147.36072,649.98883,143.2785,627.1063,148.7918,691.96936,183.7283,641.7316,189.48357,658.03955,252.46555,614.71857,250.7594,615.3811,196.8247,596.72876,204.07155,704.0942,317.2601,677.58844,318.33517,667.41595,421.27008,666.7468,418.12027,685.55383,521.875,727.6563,487.0044,0.843643
612.1291,152.56013,618.2204,141.66205,608.6877,143.9447,643.8898,139.88632,617.31616,146.26498,683.83997,180.57246,641.08276,186.67523,650.4503,247.66032,609.67786,247.84785,613.6877,193.10735,590.0787,199.09064,699.32623,310.9467,673.16364,311.03668,666.7243,422.06445,653.361,393.0993,674.3477,555.9016,716.13727,482.0949,0.71508455
606.85455,152.07208,610.8737,142.26683,602.84503,143.21725,634.05194,137.06053,619.554,143.6463,677.164,174.9992,631.6227,184.24069,643.78094,239.51944,605.5627,248.45753,604.46075,188.75256,584.82794,194.75632,690.36194,308.7652,665.68823,309.18933,664.1866,424.07318,647.91296,395.6799,674.5345,554.6702,691.90424,484.44806,0.70834374
600.4501,151.3775,603.7418,141.52245,597.8622,144.03658,624.8487,137.73611,622.116,142.99811,667.2144,174.17365,629.0015,183.66425,639.668,238.4789,599.3711,248.62662,598.52985,190.17102,580.0255,194.74457,682.9563,309.50546,658.7219,311.2112,665.2095,426.90796,644.5924,407.61136,675.0375,553.46106,668.7528,517.2944,0.6967378
590.9342,151.03459,596.6311,141.48001,589.0952,142.88165,620.89136,140.89088,603.331,146.76056,655.2539,175.72914,621.1386,185.92542,636.95276,241.79115,600.01337,235.35014,591.673,195.14392,577.0923,198.60716,677.877,309.12778,654.84015,311.45505,661.2936,426.2974,635.06976,389.10306,674.2013,552.87616,648.0504,478.87735,0.70268977
584.1937,155.2266,588.84155,145.20523,582.1137,147.49808,610.5243,144.62546,596.25415,151.81454,655.6804,177.38542,609.9333,194.53528,640.0452,238.35329,592.6052,254.48239,582.4669,208.33162,570.8028,206.83342,671.2514,314.93115,646.71075,318.01874,650.35956,428.6617,630.60266,406.67807,670.3751,547.72284,648.8614,498.35312,0.70240474
580.04724,157.2152,583.10004,147.38484,577.90015,149.695,601.9174,146.79298,596.9676,154.29771,638.82465,178.10098,612.74426,193.96982,642.2975,238.42686,594.4968,257.98697,582.8553,213.2598,571.86694,212.85814,664.4344,312.9706,646.35974,315.38156,641.66284,423.6643,627.9583,405.98788,666.3525,542.4117,642.32336,486.55295,0.7045109
577.86865,157.05916,580.4543,147.72862,575.436,149.13487,598.7669,145.87125,597.3962,150.84366,632.9448,176.1772,616.03,186.50215,643.7722,240.878,596.40265,256.59006,586.9212,208.71812,571.88763,215.05038,658.1567,308.04797,646.40137,309.42154,632.91833,416.93546,623.4478,410.19397,660.3981,537.35236,648.1451,487.21008,0.7034898
569.38165,153.15761,571.34247,144.65294,567.2715,146.27063,589.98517,142.87439,581.7503,146.22314,631.1758,173.11572,609.1612,183.63304,643.5163,232.55655,590.5449,254.48854,587.6589,200.29268,569.9975,202.97086,647.0358,301.4159,649.39105,302.25717,611.19916,403.64563,636.295,396.31107,647.70807,527.8991,659.48016,494.83627,0.7067919
567.34503,150.15115,570.90045,141.36656,564.70935,143.77829,589.3312,138.37654,585.3757,143.43483,629.60876,166.9771,603.22656,182.41774,639.7936,227.24069,586.5196,249.72093,585.5853,195.39928,562.8628,200.02353,643.9309,298.4949,636.96924,298.31525,606.35077,402.33704,634.04205,391.8867,636.7222,522.96545,656.5986,479.85254,0.70800334
558.40015,145.07616,561.39777,138.54259,557.6584,138.77661,576.0595,138.13976,582.9863,139.40508,627.9341,164.81567,584.0548,177.41418,633.96497,222.87943,566.3431,238.11713,574.66626,187.07123,554.8044,194.46875,639.88257,293.27063,627.20325,292.82303,594.6613,396.04224,630.9539,388.52808,615.59845,520.779,655.41797,479.464,0.70950085
