nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y,pose_score
585.3244,171.12537,588.96967,165.35698,578.305,165.29364,590.4683,167.05533,563.64655,166.63477,583.4057,196.20204,548.31384,187.51793,604.4333,227.20471,523.1652,216.23503,602.1508,190.36378,547.0617,180.09915,563.1161,271.27884,541.1536,268.94843,572.7928,336.36856,552.6201,339.2021,540.34454,385.7695,542.4914,413.89612,0.74062514
585.8935,169.43172,589.5946,163.70175,578.9655,163.52898,590.95215,165.25333,564.1606,164.28537,585.00385,194.04391,547.35034,184.3612,604.0241,225.41803,524.7489,215.10526,601.9037,188.99316,549.15027,180.95203,563.0763,269.10062,541.0001,265.80737,572.34985,334.61176,553.7786,334.44107,541.24603,385.33365,541.5747,410.3624,0.74841756
587.82544,168.78802,591.12134,163.38649,581.81573,162.32487,589.97156,164.77266,566.0285,161.55162,583.6223,192.54277,548.02155,182.42291,603.40424,224.44077,526.76025,213.05606,601.4957,188.9107,555.337,180.1716,562.59174,268.53113,540.9343,265.03687,571.8113,334.71857,555.1608,335.75067,541.89233,385.06778,541.4881,411.42062,0.73365825
586.4514,168.59116,589.7423,163.56725,581.78784,162.49434,589.05896,164.43858,567.1155,160.68466,583.9997,191.90366,548.01086,183.10779,602.8941,225.47383,526.8552,212.52368,601.25275,187.96324,554.0751,179.81444,562.1739,269.26334,541.6058,266.94507,571.4609,336.8831,555.09485,336.1309,541.715,386.27148,541.67346,410.0566,0.868775
585.6862,168.03226,589.63513,162.51523,580.133,161.49152,590.7938,163.6849,567.04663,160.6828,585.4121,191.63828,549.3017,181.82106,602.4367,224.43695,526.57355,214.7945,602.2271,183.30429,555.2832,185.16722,562.0013,268.4825,541.1095,264.89392,571.12897,334.91495,556.9122,336.02426,543.3918,385.6425,542.36005,410.87036,0.72233844
586.3762,168.50566,589.97125,163.00438,580.23004,162.60413,591.69977,164.55048,567.39136,163.12978,586.96967,192.52809,549.695,182.69614,601.6408,225.96356,526.54663,216.08357,599.9322,188.90414,553.53406,189.21112,562.42786,269.01266,541.1466,265.5388,571.6368,335.25397,558.45575,335.53094,544.7002,386.2511,542.0734,410.16315,0.72121394
585.85254,169.11678,589.942,163.7776,580.2631,162.66798,592.0178,165.5688,567.78937,162.51508,587.57074,192.19934,549.6461,183.84793,600.546,229.18987,524.9016,219.44252,597.10175,193.9785,553.16833,192.85298,563.14886,269.58966,541.67395,265.96152,572.93976,336.39557,560.1651,336.02243,544.2264,388.4066,541.2744,409.8906,0.7190702
586.9907,171.11787,591.2536,165.70161,581.1736,164.56946,593.92114,167.3896,568.16,164.67445,587.6704,195.41884,548.9081,186.63466,600.3464,232.89342,523.89716,222.7569,594.90625,199.84004,555.1223,197.30998,563.5112,270.8634,541.83624,267.76495,574.2986,336.36414,560.55756,338.07236,544.1862,388.3962,540.368,413.602,0.7354719
585.9776,170.98564,590.4424,165.72873,580.8897,165.02385,593.4477,167.01447,569.06573,164.31317,587.1443,195.37111,548.8048,187.02956,599.65295,234.41394,524.7665,221.58366,594.3249,198.46828,553.89813,196.78366,563.9368,271.27792,542.1049,268.9959,575.0382,338.51694,560.35565,338.26022,544.2488,389.24423,541.3863,411.59662,0.8866802
587.42975,173.18544,592.16626,167.65634,581.4483,167.02632,595.46985,169.92982,569.2364,167.12085,589.70667,198.30608,547.14,190.23782,599.48645,237.04854,520.9204,228.62132,595.1481,206.2425,549.2946,206.8702,563.43463,273.06976,542.57776,270.24332,575.3423,339.1028,561.98,340.41153,544.79626,389.68372,538.5545,415.39426,0.7589661
586.51025,173.58667,591.2455,168.29715,581.03906,167.4299,595.24243,170.81427,569.00323,167.42274,589.216,199.83064,547.6932,191.2376,601.3188,240.20013,518.9597,230.31557,594.3326,207.5562,548.0709,206.77647,563.8728,275.15323,541.90906,272.24167,576.4743,339.95193,561.3237,341.79904,546.75323,390.71002,538.776,415.95224,0.75711006
585.957,173.37387,590.77936,167.87817,580.6426,167.34708,595.2223,170.61989,568.53973,167.80762,590.4271,200.04884,547.2897,191.85577,602.88275,242.90222,518.3439,230.50781,594.78796,211.09767,547.92505,206.72488,564.8656,275.7347,542.1016,272.37,577.24786,341.86954,563.0516,341.72052,548.0381,391.4036,538.9596,417.04648,0.748864
586.0465,172.30795,590.0703,166.7437,579.8295,166.18774,593.47437,169.62343,567.712,168.1057,590.72394,199.00038,546.7926,190.98103,603.83057,243.10367,518.1142,230.83173,596.95874,210.06296,542.54895,202.08171,566.7022,275.61313,542.6999,272.21332,576.2481,343.00125,564.3495,341.0872,548.21484,391.36105,540.1228,416.43616,0.72281516
585.5697,170.18974,589.6185,164.94641,578.8922,164.74786,593.7721,168.80228,567.3855,168.16075,592.4139,198.54884,547.5497,190.098,603.8672,241.17282,518.39044,230.67812,598.91833,210.44943,539.5844,201.23302,567.43555,274.76553,543.2381,271.43768,575.417,343.19876,564.6805,341.11374,548.7977,392.1362,540.8252,416.7928,0.7257059
584.423,167.52261,588.5784,161.9467,578.0002,162.04152,593.28033,165.8048,566.7235,165.82683,593.6927,196.81659,547.55566,187.73064,606.37164,238.66019,520.0264,229.25818,601.20447,207.11237,542.1432,193.40804,568.4404,272.7391,543.6266,269.63196,574.0881,342.47836,564.8963,341.33276,550.1734,391.572,541.4137,417.38733,0.7343937
583.7755,166.37137,587.7608,160.41724,577.0767,160.44708,592.2122,163.17313,565.357,163.12787,593.89124,191.73045,547.0173,185.41937,607.86945,235.49907,526.5233,223.86862,602.42896,202.4712,548.9779,185.70242,569.49115,272.29266,543.9345,269.55988,574.037,341.82544,564.85126,341.52557,551.2502,390.93842,542.17944,418.6223,0.7214155
584.9905,164.63588,588.80334,159.08093,578.5131,158.27837,590.5874,162.36536,564.331,160.33585,589.61884,191.04243,545.5111,184.8582,608.8482,230.00755,530.5766,219.14397,604.0039,196.96082,555.6599,180.97742,569.52655,270.82486,544.25867,269.17227,574.672,339.97284,565.4407,341.1278,552.31946,390.58923,542.65106,417.50595,0.7248424
580.9637,162.12956,586.37964,157.44492,574.9086,155.49571,590.86786,163.82487,562.4619,158.82367,589.16406,192.90097,545.7786,184.33286,609.93365,227.41956,535.04144,213.6467,604.4471,193.35863,562.3614,176.44904,569.3327,271.98874,544.23346,269.7401,574.9391,339.94745,565.7308,341.08273,552.7652,390.58136,543.47595,417.0669,0.7186955
581.7558,159.53387,587.08704,154.90665,575.81946,153.22888,591.3788,162.10503,563.7325,157.49474,589.8563,191.75993,546.8189,183.58096,609.9253,227.07413,534.0851,215.3948,604.2369,190.89265,562.01984,178.61882,569.87634,271.03384,544.7514,269.2444,577.50867,337.71964,565.9703,340.89365,553.5442,388.91714,544.0451,416.84308,0.72004247
586.73096,162.776,590.18713,157.41801,580.7554,156.12802,589.745,163.03821,567.1734,159.85226,587.2822,191.73329,546.1935,186.35573,611.4185,226.88228,531.24335,227.13046,605.06415,192.52338,543.9335,204.16147,569.1232,269.1727,544.0187,268.75592,578.42126,335.71048,566.34283,340.69336,553.31287,388.34012,543.9801,418.52008,0.6952057
594.4561,164.61948,596.1541,158.65643,588.65204,157.93173,590.43054,161.8518,572.388,159.67209,587.6639,189.50308,544.8088,185.68262,609.2326,226.19978,525.7173,232.18098,603.5635,196.40045,552.9559,208.3769,569.48016,267.8752,544.50934,268.33136,581.7662,333.05804,566.55194,341.4232,553.46625,386.4825,544.16736,418.60983,0.7060624
593.6487,168.97905,595.4283,163.1749,588.9131,162.22998,588.8254,164.87149,573.289,162.06873,584.5479,190.2026,546.42126,185.95282,605.4705,223.69421,526.3655,232.42458,600.1372,196.83398,548.6084,214.6242,569.39,269.04587,545.62866,269.10358,584.04236,333.9844,567.084,341.22522,553.01514,383.3662,545.09094,418.16968,0.7097749
589.21625,168.95142,592.75104,162.65984,582.65076,162.32352,593.407,164.17856,568.13153,162.68709,590.48236,189.33456,546.72675,185.59776,605.0779,227.47095,529.2246,230.74115,607.5716,211.44356,550.17773,215.91429,569.9962,268.54083,545.4693,268.2527,584.28284,335.1435,567.74493,340.5969,551.7646,384.7398,545.6076,418.14038,0.7029937
583.6394,166.10509,588.2539,160.32912,576.9977,159.58362,592.695,164.4561,564.06903,162.03435,591.45276,191.59976,546.9385,186.2187,603.4258,227.50128,531.2259,228.91882,613.01373,219.71033,552.583,215.35721,569.83716,269.7842,546.01404,269.14133,584.4763,336.07315,569.72687,340.1215,553.0376,384.9967,545.5359,418.049,0.70466024
583.98047,166.38344,588.79877,161.38179,578.3828,160.17442,593.227,166.21657,565.4239,162.12724,591.5477,194.09256,547.3538,188.28018,602.76337,230.97943,526.8753,230.63213,603.7702,212.93753,549.88416,215.00073,568.9257,271.57037,545.9886,270.13885,583.9529,338.85922,571.3713,340.66074,551.0144,387.62784,545.48193,418.84827,0.73216856
